Datetime,Rainfall_mm
2017-07-18 00:00:00,1.787106
2017-07-18 03:00:00,1.787106
2017-07-18 06:00:00,0.831645
2017-07-18 12:00:00,1.5735536
2017-07-18 18:00:00,1.5735536
2017-07-19 00:00:00,7.9204144
2017-10-19 00:00:00,8.737648
2017-10-19 03:00:00,14.203127
2017-10-19 06:00:00,7.7954307
2017-10-19 12:00:00,8.867031
