Datetime,Rainfall_mm
2018-03-13 03:00:00,4.399242
2018-05-16 12:00:00,0.0
2018-05-21 12:00:00,0.0
2018-05-29 06:00:00,17.120943
2018-06-10 06:00:00,102.872826
2018-07-21 03:00:00,14.0823
2018-08-07 09:00:00,3.8512526
2018-08-15 03:00:00,0.36112222
2018-09-06 00:00:00,10.1074
2018-09-19 15:00:00,5.4841113
2018-10-06 09:00:00,1.9898549
2018-10-08 03:00:00,0.034756314
2018-11-10 03:00:00,0.11102186
2018-12-13 00:00:00,0.052571923
